"","X","id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","tissue","lo_ci","up_ci","or","or_lci95","or_uci95","exposure_tissue"
"253",253,"KReaw2","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ZNF603P","Wald ratio",1,0.0552068743825315,0.0116892106473217,2.32514835105454e-06,"Lung",0.032296021513781,0.078117727251282,1.05675920847272,1.03282319794361,1.0812499437613,"ZNF603P-Lung"
"254",254,"lCRey4","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","EXOC3L2","Wald ratio",1,-0.188365254680988,0.036536364054502,2.52880050848985e-07,"Lung",-0.259976528227812,-0.116753981134164,0.82831210709855,0.771069683963131,0.889804074827103,"EXOC3L2-Lung"
"255",255,"leFHk4","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CD55","Wald ratio",1,0.332937766015529,0.0552956079920896,1.7328639472005e-09,"Lung",0.224558374351033,0.441317157680025,1.39506047559619,1.2517697804639,1.55475372623984,"CD55-Lung"
"256",256,"LjseHe","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ZNF668","Wald ratio",1,0.216568616175556,0.0473031451120292,4.6874037554887e-06,"Lung",0.123854451755979,0.309282780595133,1.24180829056624,1.13185112006684,1.36244758977486,"ZNF668-Lung"
"257",257,"lQrsbl","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","KAT8","Wald ratio",1,-0.12706155773106,0.0269524516399219,2.42560114265344e-06,"Lung",-0.179888362945307,-0.0742347525168131,0.880679458299275,0.835363463722657,0.928453711410828,"KAT8-Lung"
"258",258,"LT4Xi2","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","NDUFAF6","Wald ratio",1,0.28471254709464,0.0505739392865478,1.8059699945696e-08,"Lung",0.185587626093006,0.383837468096274,1.32937983909636,1.20392569045772,1.46790684059907,"NDUFAF6-Lung"
"259",259,"LvmxMT","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CEACAM19","Wald ratio",1,0.327258010243009,0.037995209663807,7.10870118038229e-18,"Lung",0.252787399301947,0.401728621184071,1.3871593323296,1.28760950105446,1.49440572758535,"CEACAM19-Lung"
"260",260,"Mhun2B","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","KCTD13","Wald ratio",1,-0.261001060148636,0.0565053841558903,3.85505386283986e-06,"Lung",-0.371751613094181,-0.150250507203091,0.770280103003246,0.689525490358516,0.860492389881324,"KCTD13-Lung"
"261",261,"NEsLY3","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","INO80E","Wald ratio",1,0.123921690139984,0.0213567168113589,6.53454250406695e-09,"Lung",0.0820625251897205,0.165780855090247,1.1319272264657,1.08552368028178,1.18031441348358,"INO80E-Lung"
"262",262,"OqS3eo","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RITA1","Wald ratio",1,-0.266554187748708,0.0573314873090796,3.32981696833035e-06,"Lung",-0.378923902874504,-0.154184472622912,0.766014494000637,0.684597706601747,0.857113892378843,"RITA1-Lung"
"263",263,"p5orys","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","KCNH6","Wald ratio",1,0.0736950199468825,0.0119426712166885,6.79746805376033e-10,"Lung",0.050287384362173,0.097102655531592,1.07647845097282,1.05157325866581,1.10197349148939,"KCNH6-Lung"
"264",264,"ptRsHF","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","FAM96A","Wald ratio",1,0.344264381099798,0.0726296162657802,2.13718218909188e-06,"Lung",0.201910333218869,0.486618428980727,1.4109516151409,1.22373827451968,1.62680574900715,"FAM96A-Lung"
"265",265,"qWm90S","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","HLA-E","Wald ratio",1,0.462168388692178,0.0955074817487398,1.3044123479467e-06,"Lung",0.274973724464648,0.649363052919708,1.58751259989061,1.3164960827738,1.91432111936216,"HLA-E-Lung"
"266",266,"rWuxeF","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","AZGP1","Wald ratio",1,0.199547032740128,0.0405400292248566,8.55669701159161e-07,"Lung",0.120088575459409,0.279005490020847,1.22084962798399,1.12759672455407,1.32181460063933,"AZGP1-Lung"
"267",267,"sBNdO6","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-259G18.3","Wald ratio",1,-0.0426462106230073,0.00779638219799037,4.50035578965371e-08,"Lung",-0.0579271197310684,-0.0273653015149462,0.958250348897418,0.94371872340492,0.973005736125502,"RP11-259G18.3-Lung"
"268",268,"SbRrqq","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","HLA-DRB9","Wald ratio",1,-0.0530307047780665,0.0110480634954305,1.58665630395118e-06,"Lung",-0.0746849092291103,-0.0313765003270227,0.948350893131546,0.92803585579789,0.969110633909891,"HLA-DRB9-Lung"
"269",269,"sFfxWt","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","EPHA1-AS1","Wald ratio",1,-0.180103978302524,0.0220271052600209,2.92278826781678e-16,"Lung",-0.223277104612165,-0.136930851992883,0.835183365947641,0.799893164495912,0.872030523220199,"EPHA1-AS1-Lung"
"270",270,"slbhBo","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","APH1B","Wald ratio",1,0.275901058242259,0.0303187976090394,9.03318298287077e-20,"Lung",0.216476214928542,0.335325901555976,1.31771748029351,1.24169355123275,1.39839605041614,"APH1B-Lung"
"271",271,"T7yjCa","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","INCA1","Wald ratio",1,0.232254094897078,0.0506662510682979,4.5616423510349e-06,"Lung",0.132948242803214,0.331559946990942,1.26144021363108,1.14219088020286,1.39313965830564,"INCA1-Lung"
"272",272,"Tgc5Vh","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","NBEAL1","Wald ratio",1,0.239538046294215,0.0478278960986785,5.49033889521903e-07,"Lung",0.145795369940805,0.333280722647625,1.27066202768762,1.15695941515259,1.39553900289084,"NBEAL1-Lung"
"273",273,"TTSGFu","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","INPP5D","Wald ratio",1,-0.529239314758191,0.0904862446703865,4.95021256465494e-09,"Lung",-0.706592354312149,-0.351886275204233,0.589052883131023,0.493322404433826,0.703360106912628,"INPP5D-Lung"
"274",274,"TYEvJQ","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","TMEM219","Wald ratio",1,0.455297757463157,0.0745197926386804,9.97835163513767e-10,"Lung",0.309238963891343,0.601356551034971,1.57664277030033,1.36238789312026,1.82459227485288,"TMEM219-Lung"
"275",275,"V9F6Jz","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","APOE","Wald ratio",1,0.363058464721388,0.0385196175984887,4.28929459022663e-21,"Lung",0.28756001422835,0.438556915214426,1.43771991267823,1.33317059896716,1.55046814632193,"APOE-Lung"
"276",276,"VwK5XW","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","EARS2","Wald ratio",1,-0.225931605935313,0.0481226164266551,2.66717275073627e-06,"Lung",-0.320251934131557,-0.131611277739069,0.797772662714926,0.725966118389352,0.876681714550658,"EARS2-Lung"
"277",277,"xGyka8","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ACE","Wald ratio",1,0.166035007480407,0.0241398415131088,6.06778949322599e-12,"Lung",0.118720918114714,0.2133490968461,1.18061443133642,1.12605561270856,1.23781669373071,"ACE-Lung"
"278",278,"XrclQn","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","C17orf107","Wald ratio",1,0.115960932777654,0.0222695892851462,1.91770454573008e-07,"Lung",0.0723125377787674,0.159609327776541,1.1229520006608,1.07499126694955,1.17305250243235,"C17orf107-Lung"
"279",279,"xv9Xfp","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","DCAF7","Wald ratio",1,0.358566817177275,0.0442742563892671,5.55197163944288e-16,"Lung",0.271789274654311,0.445344359700239,1.43127666279973,1.31231043510229,1.56102765830363,"DCAF7-Lung"
"280",280,"Y2JXZl","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LINC02210","Wald ratio",1,-0.0444462157327467,0.00811840471871204,4.38135950644309e-08,"Lung",-0.0603582889814223,-0.0285341424840711,0.956527044816363,0.941427170169177,0.971869111554011,"LINC02210-Lung"
"281",281,"yJuzW2","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","EPHX2","Wald ratio",1,0.154818966097442,0.0283834771178643,4.90982750761428e-08,"Lung",0.099187350946428,0.210450581248456,1.16744659456041,1.10427316680281,1.2342340574088,"EPHX2-Lung"
"282",282,"ymgQCu","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","TAF6","Wald ratio",1,0.448709689176315,0.0798100237665383,1.88516543320815e-08,"Lung",0.2922820425939,0.60513733575873,1.56628988028404,1.3394807549944,1.83150372256782,"TAF6-Lung"
"283",283,"ynttSa","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","FCER1G","Wald ratio",1,-0.363126320553308,0.0633920711402359,1.01465452717589e-08,"Lung",-0.48737477998817,-0.238877861118446,0.695498572185404,0.614236786145934,0.78751106221927,"FCER1G-Lung"
"284",284,"SgKppL","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","Y_RNA","Inverse variance weighted",2,-0.0561874815192113,0.012882244605146,1.29101773163708e-05,"Lung",-0.0814366809452975,-0.0309382820931251,0.945361881393216,0.921791074945555,0.969535408925615,"Y_RNA-Lung"
"285",285,"1cYFJ5","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","TAP2","Wald ratio",1,0.259678922126379,0.0436233109921298,2.63664398966302e-09,"Artery - Coronary",0.174177232581805,0.345180611670953,1.29651373795507,1.19026650113254,1.41224496455777,"TAP2-Artery - Coronary"
"286",286,"1n8IJ6","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","SLC26A1","Wald ratio",1,-0.0439262412046787,0.00895379017361557,9.30082640872951e-07,"Artery - Coronary",-0.0614756699449652,-0.0263768124643922,0.957024543847279,0.940375824856675,0.973968017165569,"SLC26A1-Artery - Coronary"
"287",287,"1vCgpa","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","STX1B","Wald ratio",1,-0.125499432961689,0.0278887628803753,6.79534624946012e-06,"Artery - Coronary",-0.180161408207225,-0.0708374577161534,0.882056264586586,0.835135402823799,0.93161330637613,"STX1B-Artery - Coronary"
"288",288,"2HBKoP","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LINC02210","Wald ratio",1,-0.0419578930624816,0.00767140582112536,4.51592805344093e-08,"Artery - Coronary",-0.0569938484718873,-0.0269219376530759,0.958910156492471,0.944599880081369,0.973437227353033,"LINC02210-Artery - Coronary"
"289",289,"3DXuSy","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CTB-171A8.1","Wald ratio",1,0.0797148818735937,0.0111399949468252,8.32241399690397e-13,"Artery - Coronary",0.0578804917778163,0.101549271969371,1.08297824692315,1.05958835862237,1.10688445542534,"CTB-171A8.1-Artery - Coronary"
"290",290,"59EOss","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","YPEL3","Wald ratio",1,-0.148450239280531,0.0272324823736097,5.00255750289755e-08,"Artery - Coronary",-0.201825904732806,-0.095074573828256,0.862042901978267,0.81723719268549,0.909305121575761,"YPEL3-Artery - Coronary"
"291",291,"6acIkP","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-259G18.1","Wald ratio",1,-0.10567498890816,0.0197636429637398,8.94542580950114e-08,"Artery - Coronary",-0.14441172911709,-0.06693824869923,0.899717018572076,0.865531310244146,0.935252952640024,"RP11-259G18.1-Artery - Coronary"
"292",292,"7a0yUM","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LACTB","Wald ratio",1,0.124928234656442,0.0249248546029884,5.38125951143158e-07,"Artery - Coronary",0.0760755196345847,0.173780949678299,1.13306713519673,1.07904406009347,1.18979491231499,"LACTB-Artery - Coronary"
"293",293,"8jRI0E","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CHRNE","Wald ratio",1,0.0693401451724217,0.0135129443650381,2.87615084365702e-07,"Artery - Coronary",0.042854774216947,0.0958255161278964,1.07180071499138,1.04378629916044,1.10056701604536,"CHRNE-Artery - Coronary"
"294",294,"Bm1hFj","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-259G18.3","Wald ratio",1,-0.0431437417155796,0.00801928284676201,7.44858387177427e-08,"Artery - Coronary",-0.0588615360952331,-0.0274259473359261,0.957773708136005,0.942837309054731,0.972946729183097,"RP11-259G18.3-Artery - Coronary"
"295",295,"C9B0Ao","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","NKAPL","Wald ratio",1,0.120150484002596,0.0256362215224049,2.77581778197574e-06,"Artery - Coronary",0.0699034898186824,0.17039747818651,1.12766653458548,1.0724046782898,1.18577607778805,"NKAPL-Artery - Coronary"
"296",296,"ckxV6g","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","C17orf107","Wald ratio",1,0.0974720429594025,0.019186307306664,3.76855214252128e-07,"Artery - Coronary",0.0598668806383411,0.135077205280464,1.10238062183272,1.06169520494996,1.14462515204593,"C17orf107-Artery - Coronary"
"297",297,"fv6Aif","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LRRC37A4P","Wald ratio",1,0.0428080229601609,0.00802138862351007,9.46353540737994e-08,"Artery - Coronary",0.0270861012580812,0.0585299446622406,1.04373750197981,1.02745626423209,1.06027673484794,"LRRC37A4P-Artery - Coronary"
"298",298,"GeiHqg","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-707O23.1","Wald ratio",1,-0.0482625922942248,0.00894089611499817,6.74031960268137e-08,"Artery - Coronary",-0.0657867486796212,-0.0307384359088284,0.95288353434831,0.936330516721792,0.969729186239813,"RP11-707O23.1-Artery - Coronary"
"299",299,"gI2lCc","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","NBEAL1","Wald ratio",1,0.105607183273027,0.0210859980025004,5.48834205189634e-07,"Artery - Coronary",0.0642786271881262,0.146935739357928,1.11138522004462,1.06638948247473,1.15827952885206,"NBEAL1-Artery - Coronary"
"300",300,"gNdtUd","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","EARS2","Wald ratio",1,0.135340341768329,0.0303078757627918,7.98755391030117e-06,"Artery - Coronary",0.0759369052732571,0.194743778263401,1.14492638431923,1.0788944994561,1.21499963728718,"EARS2-Artery - Coronary"
"301",301,"HY7psW","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","KANSL1-AS1","Wald ratio",1,-0.0456256605351309,0.00812966314989606,1.99718511950819e-08,"Artery - Coronary",-0.0615598003089272,-0.0296915207613346,0.955399539011151,0.940296714024127,0.970744942026139,"KANSL1-AS1-Artery - Coronary"
"302",302,"It7EQA","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","KAT8","Wald ratio",1,-0.107811704370355,0.023497422747385,4.47008647835926e-06,"Artery - Coronary",-0.15386665295523,-0.0617567557854804,0.897796631697693,0.857386343324126,0.940111535673258,"KAT8-Artery - Coronary"
"303",303,"lJ6vLt","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","RP11-196G11.2","Wald ratio",1,-0.101607904554507,0.0226996382515387,7.59866978974091e-06,"Artery - Coronary",-0.146099195527523,-0.0571166135814911,0.903383694867662,0.864071986856821,0.944483923291428,"RP11-196G11.2-Artery - Coronary"
"304",304,"n3E7rX","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","WNT3","Wald ratio",1,-0.0918770526533015,0.018453107826773,6.39310234587003e-07,"Artery - Coronary",-0.128045143993777,-0.0557089613128264,0.912217297347133,0.87981365994572,0.945814364408308,"WNT3-Artery - Coronary"
"305",305,"Ow09E1","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","HLA-E","Wald ratio",1,0.177392643505174,0.037668561336901,2.48566148858338e-06,"Artery - Coronary",0.103562263284848,0.2512230237255,1.19409985664588,1.10911484834898,1.2855967709424,"HLA-E-Artery - Coronary"
"306",306,"Ow3OIK","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","EPHX2","Wald ratio",1,0.152998841033779,0.0280497875228595,4.90982750761428e-08,"Artery - Coronary",0.0980212574889744,0.207976424578584,1.16532362837123,1.10298623157696,1.23118414352169,"EPHX2-Artery - Coronary"
"307",307,"P0UEFu","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","IGHGP","Wald ratio",1,-0.172880658387914,0.035844980546485,1.41408694333343e-06,"Artery - Coronary",-0.243136820259025,-0.102624496516803,0.841238003553721,0.784164216880258,0.90246578891155,"IGHGP-Artery - Coronary"
"308",308,"PbPPBF","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","LRRC37A","Wald ratio",1,-0.0728126458360561,0.0139018473146345,1.62657223355542e-07,"Artery - Coronary",-0.10006026657274,-0.0455650250993725,0.929775010928353,0.904782888229067,0.955457471834895,"LRRC37A-Artery - Coronary"
"309",309,"PeaGyB","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CTSH","Wald ratio",1,0.107172245490314,0.0236998786775328,6.12410341430666e-06,"Artery - Coronary",0.0607204832823497,0.153624007698278,1.11312596889617,1.06260185768957,1.16605237762818,"CTSH-Artery - Coronary"
"310",310,"TfuEfo","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","SCIMP","Wald ratio",1,0.269592773171112,0.0388289357143405,3.83616393628294e-12,"Artery - Coronary",0.193488059171005,0.345697487171219,1.3094311066674,1.21347489656876,1.41297510806071,"SCIMP-Artery - Coronary"
"311",311,"UrO9RO","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","HLA-DRB9","Wald ratio",1,-0.0721682715474517,0.0160565771624713,6.96930950931434e-06,"Artery - Coronary",-0.103639162785895,-0.040697380309008,0.930374327110814,0.901550551725206,0.960119637096884,"HLA-DRB9-Artery - Coronary"
"312",312,"vACmI3","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","INO80E","Wald ratio",1,0.141272104372866,0.0235933045999492,2.12692003278631e-09,"Artery - Coronary",0.0950292273569656,0.187514981388766,1.15173799829655,1.09969099571769,1.20624832056065,"INO80E-Artery - Coronary"
"313",313,"vcwiGe","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","PLD2","Wald ratio",1,0.190958500925427,0.0396012356927951,1.42101788772017e-06,"Artery - Coronary",0.113340078967549,0.268576922883305,1.21040922017653,1.12001276097251,1.308101596107,"PLD2-Artery - Coronary"
"314",314,"Wa28qL","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","IRF2BP1","Wald ratio",1,0.272230560880746,0.0479279156480187,1.34694742031151e-08,"Artery - Coronary",0.178291846210629,0.366169275550863,1.31288966741633,1.19517407736627,1.44219935108275,"IRF2BP1-Artery - Coronary"
"315",315,"wqyjzQ","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","IGHV2-70","Wald ratio",1,0.131014286594874,0.0283983608466119,3.96048379417188e-06,"Artery - Coronary",0.0753534993355147,0.186675073854233,1.13998406768619,1.07826524957083,1.20523560885933,"IGHV2-70-Artery - Coronary"
"316",316,"WREcu3","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","MAPK8IP1P2","Wald ratio",1,-0.0450192209811337,0.00808037299661375,2.52658950432664e-08,"Artery - Coronary",-0.0608567520544967,-0.0291816899077708,0.955979106800131,0.940958020425484,0.97123998393162,"MAPK8IP1P2-Artery - Coronary"
"317",317,"X3HhtW","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","NECTIN2","Wald ratio",1,0.458167035668535,0.0389722093072651,6.55829469014994e-32,"Artery - Coronary",0.381781505426295,0.534552565910775,1.58117309330927,1.46489197921501,1.70668444259278,"NECTIN2-Artery - Coronary"
"318",318,"YB8Egl","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ZSCAN26","Wald ratio",1,-0.150227204035907,0.0281890863408338,9.86092366496931e-08,"Artery - Coronary",-0.205477813263941,-0.0949765948078728,0.860512442312988,0.814258160097627,0.909394218765558,"ZSCAN26-Artery - Coronary"
"319",319,"yfHOLU","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ATP8B3","Wald ratio",1,0.123844824370914,0.0238258579952059,2.01534432806963e-07,"Artery - Coronary",0.0771461427003104,0.170543506041518,1.13184022335273,1.08019992819226,1.18594924676864,"ATP8B3-Artery - Coronary"
"320",320,"Z1oP4L","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","DND1P1","Wald ratio",1,-0.0399058566744701,0.00776164992293231,2.72678255864926e-07,"Artery - Coronary",-0.0551186905234174,-0.0246930228255228,0.960879895323115,0.946372815802379,0.975609355868227,"DND1P1-Artery - Coronary"
"321",321,"z2ey3l","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","SNX31","Wald ratio",1,0.0508310370729563,0.00918093621141502,3.08425544821337e-08,"Artery - Coronary",0.0328364020985829,0.0688256720473297,1.05214510474722,1.03338146637244,1.07124944414724,"SNX31-Artery - Coronary"
"322",322,"zm2NhB","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ZNF165","Wald ratio",1,-0.0931306047718582,0.0202143948342018,4.082395433686e-06,"Artery - Coronary",-0.132750818646894,-0.0535103908968227,0.911074501847967,0.875683268866681,0.947896091462145,"ZNF165-Artery - Coronary"
"323",323,"zvMEPB","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CEACAM19","Wald ratio",1,0.205846318440279,0.0230776969118807,4.67519105522575e-19,"Artery - Coronary",0.160614032492993,0.251078604387565,1.22856438179603,1.17423166607063,1.28541111931405,"CEACAM19-Artery - Coronary"
"324",324,"zY3MFO","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","ZNF603P","Wald ratio",1,0.0396022647337923,0.00849350897391412,3.12162487108667e-06,"Artery - Coronary",0.0229549871449206,0.056249542322664,1.0403968893558,1.0232204804354,1.05786163205082,"ZNF603P-Artery - Coronary"
"325",325,"5UdzFf","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","FAM117B","Wald ratio",1,0.198343168958096,0.0406004473370599,1.03299848624642e-06,"Artery - Aorta",0.118766292177459,0.277920045738733,1.21938077566001,1.12610670758577,1.3203806229313,"FAM117B-Artery - Aorta"
"326",326,"6fmh2O","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CTB-171A8.1","Wald ratio",1,0.0840614228541318,0.0110630059093003,2.99756042183486e-14,"Artery - Aorta",0.0623779312719032,0.10574491443636,1.08769570113145,1.06436452536377,1.11153830296579,"CTB-171A8.1-Artery - Aorta"
"327",327,"7b2cIS","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","MAPK8IP1P2","Wald ratio",1,-0.0457261164670982,0.00847100078218455,6.74031960268137e-08,"Artery - Aorta",-0.0623292780001799,-0.0291229549340165,0.955303568280554,0.939573454981063,0.971297031361909,"MAPK8IP1P2-Artery - Aorta"
"328",328,"A2YnK9","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","PRSS53","Wald ratio",1,0.260334721028651,0.0567396186857315,4.47008647835926e-06,"Artery - Aorta",0.149125068404617,0.371544373652685,1.29736426909941,1.16081816180619,1.44997218523608,"PRSS53-Artery - Aorta"
"329",329,"A3VD94","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","AC012146.7","Wald ratio",1,-0.104585139532656,0.0175659795080688,2.61913026018276e-09,"Artery - Aorta",-0.139014459368471,-0.0701558196968411,0.900698109126252,0.870215445601505,0.932248545902163,"AC012146.7-Artery - Aorta"
"330",330,"A6k2TO","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CEACAM19","Wald ratio",1,0.133140144630602,0.0258004667839923,2.46452568367797e-07,"Artery - Aorta",0.0825712297339771,0.183709059527227,1.14241008975268,1.08607603159073,1.20166615891265,"CEACAM19-Artery - Aorta"
"331",331,"abbCSb","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CSTF1","Wald ratio",1,0.279494659322885,0.0585266594308605,1.79252201010417e-06,"Artery - Aorta",0.164782406838398,0.394206911807372,1.32246134993701,1.17913651875213,1.48320741005296,"CSTF1-Artery - Aorta"
"332",332,"aRqKf6","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","IGHGP","Wald ratio",1,-0.177901459369739,0.0368859906583128,1.41408694333343e-06,"Artery - Aorta",-0.250198001060032,-0.105604917679446,0.837024900386267,0.778646594956012,0.899780065057909,"IGHGP-Artery - Aorta"
"333",333,"DMoo1C","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","NBEAL1","Wald ratio",1,0.0834020723763459,0.0165152618567022,4.41810064539089e-07,"Artery - Aorta",0.0510321591372096,0.115771985615482,1.08697876483334,1.05235673562369,1.12273984211103,"NBEAL1-Artery - Aorta"
"334",334,"esv9D3","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","AC092066.1","Wald ratio",1,0.32572203391026,0.050450179688356,1.07286247599762e-10,"Artery - Aorta",0.226839681721082,0.424604386099438,1.38503032389724,1.25462871190044,1.52898541211378,"AC092066.1-Artery - Aorta"
"335",335,"eZuVlU","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","BIN1","Wald ratio",1,0.370152362811836,0.0383651201378871,5.00513797870206e-22,"Artery - Aorta",0.294956727341577,0.445347998282095,1.44795521238502,1.34306823929564,1.56103333824087,"BIN1-Artery - Aorta"
"336",336,"GAVTWR","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","CTSH","Wald ratio",1,0.0843045441439669,0.0176351342341972,1.74870366776898e-06,"Artery - Aorta",0.0497396810449404,0.118869407242993,1.0879601752616,1.05099746619984,1.12622283213972,"CTSH-Artery - Aorta"
"337",337,"gf4b3s","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","APH1B","Wald ratio",1,0.321664521097891,0.0338744053191584,2.1853042183859e-21,"Artery - Aorta",0.255270686672341,0.388058355523441,1.37942193136921,1.29081097891598,1.47411580457763,"APH1B-Artery - Aorta"
"338",338,"GgxwXA","ebi-a-GCST90027158","Alzheimer's disease || id:ebi-a-GCST90027158","DOC2A","Wald ratio",1,0.233725598607699,0.0351844987151375,3.07660007038026e-11,"Artery - Aorta",0.16476398112603,0.302687216089368,1.26329779396916,1.17911479252195,1.35349104800382,"DOC2A-Artery - Aorta"
